Datetime,time,High,Low,Close,Adj Close,Volume
7/12/2022,11:25:00-04:00,257.9700012,257.3599854,257.8399963,257.8399963,216033
7/12/2022,11:30:00-04:00,258.0799866,257.6099854,257.9400024,257.9400024,281739
7/12/2022,11:35:00-04:00,258.0400085,257.3900146,257.5451965,257.5451965,215017
7/12/2022,11:40:00-04:00,257.5799866,256.8999939,256.8999939,256.8999939,269580
7/12/2022,11:45:00-04:00,257.1199951,256.625,256.9200134,256.9200134,236936
7/12/2022,11:50:00-04:00,257.0180054,256.5799866,256.6600037,256.6600037,188909
7/12/2022,11:55:00-04:00,257.0499878,256.603302,257.019989,257.019989,198289
7/12/2022,12:00:00-04:00,257.2000122,256.9200134,257.0799866,257.0799866,169736
7/12/2022,12:05:00-04:00,257.5299988,256.831604,256.8900146,256.8900146,244933
7/12/2022,12:10:00-04:00,257.4750061,256.8099976,257.3872986,257.3872986,215911
7/12/2022,12:15:00-04:00,257.6900024,257.1600037,257.4200134,257.4200134,278291
7/12/2022,12:20:00-04:00,257.5899963,257.1700134,257.2349854,257.2349854,200160
7/12/2022,12:25:00-04:00,257.269989,256.980011,257.1130981,257.1130981,183722
7/12/2022,12:30:00-04:00,257.5162048,256.9500122,257.480011,257.480011,223342
7/12/2022,12:35:00-04:00,257.8800049,257.3250122,257.8038025,257.8038025,184843
7/12/2022,12:40:00-04:00,257.980011,257.6300964,257.7099915,257.7099915,158082
7/12/2022,12:45:00-04:00,257.9299927,257.5400085,257.6401978,257.6401978,160987
7/12/2022,12:50:00-04:00,257.6394043,257.230011,257.4750061,257.4750061,163629
7/12/2022,12:55:00-04:00,257.7999878,257.480011,257.7098999,257.7098999,162969
7/12/2022,13:00:00-04:00,258.2799988,257.5499878,257.6499939,257.6499939,334107
7/12/2022,13:05:00-04:00,257.7000122,257.2099915,257.4599915,257.4599915,196794
7/12/2022,13:10:00-04:00,257.6700134,257.269989,257.6000061,257.6000061,119732
7/12/2022,13:15:00-04:00,257.6499939,257.2399902,257.3399963,257.3399963,151019
7/12/2022,13:20:00-04:00,257.4150085,257.0501099,257.1799927,257.1799927,189212
7/12/2022,13:25:00-04:00,257.2250061,257.0849915,257.1700134,257.1700134,126163
7/12/2022,13:30:00-04:00,257.25,257.019989,257.019989,257.019989,159383
7/12/2022,13:35:00-04:00,257.09729,256.7900085,256.816803,256.816803,261302
7/12/2022,13:40:00-04:00,256.8500061,256.5799866,256.6000061,256.6000061,169167
7/12/2022,13:45:00-04:00,256.7900085,256.4200134,256.6600037,256.6600037,168099
7/12/2022,13:50:00-04:00,256.7999878,256.5599976,256.7099915,256.7099915,130202
7/12/2022,13:55:00-04:00,256.8399963,256.519989,256.5899963,256.5899963,198183
7/12/2022,14:00:00-04:00,256.6300049,256.2572021,256.2684021,256.2684021,220507
7/12/2022,14:05:00-04:00,256.2999878,256.0100098,256.0400085,256.0400085,283830
7/12/2022,14:10:00-04:00,256.0750122,255.8000031,255.8699951,255.8699951,355894
7/12/2022,14:15:00-04:00,255.9400024,255.6499939,255.6750031,255.6750031,213966
7/12/2022,14:20:00-04:00,255.6799927,255.452301,255.4900055,255.4900055,283374
7/12/2022,14:25:00-04:00,255.6192932,255.1100006,255.1999969,255.1999969,365539
7/12/2022,14:30:00-04:00,255.2700043,254.7100067,254.7595978,254.7595978,456235
7/12/2022,14:35:00-04:00,255.0200043,254.7200012,254.9700012,254.9700012,298195
7/12/2022,14:40:00-04:00,255.1699982,254.8500061,255.125,255.125,275569
7/12/2022,14:45:00-04:00,255.3049927,254.9100037,255.2828064,255.2828064,235127
7/12/2022,14:50:00-04:00,255.4600067,255.25,255.4100037,255.4100037,240235
7/12/2022,14:55:00-04:00,255.4400024,254.7501068,254.7501068,254.7501068,462181
7/12/2022,15:00:00-04:00,254.7649994,253.6999969,253.8699951,253.8699951,572523
7/12/2022,15:05:00-04:00,254.0800018,253.5299988,253.5399933,253.5399933,630528
7/12/2022,15:10:00-04:00,254.1649933,253.3000031,254.1199951,254.1199951,441054
7/12/2022,15:15:00-04:00,254.1699982,253.6199951,254.0299988,254.0299988,527601
7/12/2022,15:20:00-04:00,254.0800018,253.3300018,253.4600067,253.4600067,451784
7/12/2022,15:25:00-04:00,253.875,253.3300018,253.4700012,253.4700012,340564
7/12/2022,15:30:00-04:00,253.6499939,252.9626007,253.125,253.125,616383
7/12/2022,15:35:00-04:00,253.1199951,252.0399933,252.3600006,252.3600006,790037
7/12/2022,15:40:00-04:00,252.7100067,252.0800018,252.6799927,252.6799927,676794
7/12/2022,15:45:00-04:00,253,252.6000061,252.6300049,252.6300049,886724
7/12/2022,15:50:00-04:00,254.0124969,252.5,253.7200012,253.7200012,1052031
7/12/2022,15:55:00-04:00,254.1699982,253.6100006,253.6699982,253.6699982,1699526
7/13/2022,09:30:00-04:00,251.2200012,249.0200043,250,250,2047271
7/13/2022,09:35:00-04:00,252.3350067,249.1999969,252.201004,252.201004,782966
7/13/2022,09:40:00-04:00,252.3600006,249.6909943,249.75,249.75,730023
7/13/2022,09:45:00-04:00,250.9799957,249.6206055,250.7400055,250.7400055,876956
7/13/2022,09:50:00-04:00,250.8200073,249.8150024,250,250,576781
7/13/2022,09:55:00-04:00,250.4799042,248.8500061,250.1300049,250.1300049,735608
7/13/2022,10:00:00-04:00,250.4850006,249.1450043,249.9799957,249.9799957,658198
7/13/2022,10:05:00-04:00,250.1699982,248.7799988,249.0299988,249.0299988,437381
7/13/2022,10:10:00-04:00,250,248.9900055,249.8600006,249.8600006,397424
7/13/2022,10:15:00-04:00,249.8800049,248.3200073,248.5160065,248.5160065,490863
7/13/2022,10:20:00-04:00,249.4700012,248.1100006,248.7599945,248.7599945,392288
7/13/2022,10:25:00-04:00,249.5200043,248.7100067,249.1853943,249.1853943,334650
7/13/2022,10:30:00-04:00,250.3300018,248.9100037,250.0700073,250.0700073,535921
7/13/2022,10:35:00-04:00,250.3099976,249.4499969,250,250,354463
7/13/2022,10:40:00-04:00,250.8399963,249.9299927,250.8249969,250.8249969,556430
7/13/2022,10:45:00-04:00,250.9199982,250.3999939,250.5099945,250.5099945,497198
7/13/2022,10:50:00-04:00,250.9075012,250.0099945,250.0200043,250.0200043,414064
7/13/2022,10:55:00-04:00,250.8300018,250.0700073,250.5,250.5,280586
7/13/2022,11:00:00-04:00,250.8600006,250.1199951,250.5200043,250.5200043,406429
7/13/2022,11:05:00-04:00,251.9199982,250.4855957,251.2899933,251.2899933,361297
7/13/2022,11:10:00-04:00,251.4850006,250.9723053,251.2299957,251.2299957,259700
7/13/2022,11:15:00-04:00,251.2899933,250.7799988,251.0800018,251.0800018,235427
7/13/2022,11:20:00-04:00,251.3600006,250.9499969,250.9700012,250.9700012,241843
7/13/2022,11:25:00-04:00,250.9700012,250.3200073,250.4299927,250.4299927,230587
7/13/2022,11:30:00-04:00,250.8999939,250.3300018,250.3999939,250.3999939,166001
7/13/2022,11:35:00-04:00,250.8000031,250.2700043,250.3899994,250.3899994,159695
7/13/2022,11:40:00-04:00,250.5749969,249.6999969,249.6999969,249.6999969,215171
7/13/2022,11:45:00-04:00,250.0800018,249.3300018,250.0200043,250.0200043,240829
7/13/2022,11:50:00-04:00,250.6799927,249.9499969,250.4900055,250.4900055,185337
7/13/2022,11:55:00-04:00,250.727005,250.3399963,250.5500031,250.5500031,171461
7/13/2022,12:00:00-04:00,251.3500061,250.5,251.3000031,251.3000031,179368
7/13/2022,12:05:00-04:00,251.5800018,251.1600037,251.3950043,251.3950043,193348
7/13/2022,12:10:00-04:00,251.3699951,250.7700043,250.8200073,250.8200073,170084
7/13/2022,12:15:00-04:00,250.9199982,250.5899963,250.8399963,250.8399963,108146
7/13/2022,12:20:00-04:00,251.3099976,250.8099976,251.3000031,251.3000031,147954
7/13/2022,12:25:00-04:00,251.6199951,251.1699982,251.4600067,251.4600067,169083
7/13/2022,12:30:00-04:00,251.8999939,251.3849945,251.6600037,251.6600037,165216
7/13/2022,12:35:00-04:00,252.0299988,251.4900055,252.0050049,252.0050049,117005
7/13/2022,12:40:00-04:00,252.0200043,251.75,252,252,150210
7/13/2022,12:45:00-04:00,252.1900024,251.7700043,252.0200043,252.0200043,195220
7/13/2022,12:50:00-04:00,252.4600067,251.7899933,252.3999939,252.3999939,215306
7/13/2022,12:55:00-04:00,252.8000031,252.25,252.7700043,252.7700043,173663
7/13/2022,13:00:00-04:00,253.5500031,252.5679932,253.1499939,253.1499939,349527
7/13/2022,13:05:00-04:00,253.4850006,252.7400055,252.8399963,252.8399963,232026
7/13/2022,13:10:00-04:00,253.2700043,252.6900024,253.2599945,253.2599945,185072
7/13/2022,13:15:00-04:00,253.2899933,252.1999969,252.3899994,252.3899994,258902
7/13/2022,13:20:00-04:00,252.611496,252.1999969,252.611496,252.611496,99819
7/13/2022,13:25:00-04:00,252.6100006,252.1699982,252.3600006,252.3600006,110866
7/13/2022,13:30:00-04:00,252.3600006,252.0099945,252.1602936,252.1602936,119976
7/13/2022,13:35:00-04:00,252.2599945,251.8807068,251.9550018,251.9550018,106289
7/13/2022,13:40:00-04:00,252.3699951,251.9400024,252.3000031,252.3000031,122679
7/13/2022,13:45:00-04:00,252.509903,252.1699982,252.4299927,252.4299927,86409
7/13/2022,13:50:00-04:00,252.5899963,252.2299957,252.2299957,252.2299957,93783
7/13/2022,13:55:00-04:00,252.5899963,252.1300049,252.4799042,252.4799042,292834
7/13/2022,14:00:00-04:00,252.4499969,250.5,250.6493988,250.6493988,346840
7/13/2022,14:05:00-04:00,251.2700043,250.6100006,250.6885071,250.6885071,163430
7/13/2022,14:10:00-04:00,251.2899933,250.6750031,251.1999969,251.1999969,129884
7/13/2022,14:15:00-04:00,251.324295,250.8000031,251.2449951,251.2449951,145245
7/13/2022,14:20:00-04:00,251.6699982,250.8999939,251.6138,251.6138,228439
7/13/2022,14:25:00-04:00,251.6799927,251.1999969,251.6300049,251.6300049,135279
7/13/2022,14:30:00-04:00,252.6199951,251.598999,252.3999939,252.3999939,551657
7/13/2022,14:35:00-04:00,252.6199951,252.0599976,252.4900055,252.4900055,209675
7/13/2022,14:40:00-04:00,252.7749939,252.3899994,252.4100952,252.4100952,179113
7/13/2022,14:45:00-04:00,252.7200012,252.3069458,252.5500031,252.5500031,133597
7/13/2022,14:50:00-04:00,252.8500061,252.3600006,252.4250031,252.4250031,155588
7/13/2022,14:55:00-04:00,253,252.0099945,252.9799957,252.9799957,230961
7/13/2022,15:00:00-04:00,253.0899963,252.5299988,252.9550018,252.9550018,183674
7/13/2022,15:05:00-04:00,252.9900055,252.1600037,252.4942017,252.4942017,232118
7/13/2022,15:10:00-04:00,253.25,252.4199982,253.1499939,253.1499939,213355
7/13/2022,15:15:00-04:00,253.3498993,252.875,253.3399963,253.3399963,227499
7/13/2022,15:20:00-04:00,253.3999939,252.7814941,252.9100037,252.9100037,233790
7/13/2022,15:25:00-04:00,252.9499969,252.4799957,252.5599976,252.5599976,189136
7/13/2022,15:30:00-04:00,252.7799988,252.0899963,252.1900024,252.1900024,324033
7/13/2022,15:35:00-04:00,252.8000031,252.0500031,252.7700043,252.7700043,258158
7/13/2022,15:40:00-04:00,252.7599945,251.9100037,252.1399994,252.1399994,265167
7/13/2022,15:45:00-04:00,252.1799927,251.7599945,251.9416046,251.9416046,247990
7/13/2022,15:50:00-04:00,253,251.6399994,252.6799927,252.6799927,760245
7/13/2022,15:55:00-04:00,253.25,252.4700012,252.6900024,252.6900024,1725157
7/14/2022,09:30:00-04:00,251.3999939,249.0399933,249.9499969,249.9499969,1055932
7/14/2022,09:35:00-04:00,249.9199982,248.2306976,248.6600037,248.6600037,443701
7/14/2022,09:40:00-04:00,249.2799988,248.1399994,248.7834015,248.7834015,335790
7/14/2022,09:45:00-04:00,249.9600067,248.7776947,249.2550049,249.2550049,318135
7/14/2022,09:50:00-04:00,249.8200073,248.3300018,248.4299927,248.4299927,313430
7/14/2022,09:55:00-04:00,248.7400055,247.8000031,247.8101044,247.8101044,360017
7/14/2022,10:00:00-04:00,248.197403,247.1549988,247.1699982,247.1699982,428180
7/14/2022,10:05:00-04:00,247.25,246.7100067,246.8350067,246.8350067,386261
7/14/2022,10:10:00-04:00,247.0200043,246.3800049,246.8049927,246.8049927,378515
7/14/2022,10:15:00-04:00,246.8800049,246.3999939,246.5299988,246.5299988,360720
7/14/2022,10:20:00-04:00,247.0700073,246.4799957,246.6900024,246.6900024,333147
7/14/2022,10:25:00-04:00,246.8000031,246.2299957,246.2700043,246.2700043,381279
7/14/2022,10:30:00-04:00,247.3553009,245.9400024,247.0449982,247.0449982,518794
7/14/2022,10:35:00-04:00,247.3975067,246.4700012,247.3500061,247.3500061,386646
7/14/2022,10:40:00-04:00,248.0700073,247.2799988,247.8345947,247.8345947,327818
7/14/2022,10:45:00-04:00,248.7299957,247.6999969,248.6100006,248.6100006,325947
7/14/2022,10:50:00-04:00,249.5500031,248.4199982,249.2599945,249.2599945,436001
7/14/2022,10:55:00-04:00,249.2799988,248.4299927,248.6000061,248.6000061,287548
7/14/2022,11:00:00-04:00,249.4600983,248.4100037,248.6999969,248.6999969,392096
7/14/2022,11:05:00-04:00,249.5,248.5899963,249.4250031,249.4250031,210002
7/14/2022,11:10:00-04:00,249.8800049,249.0200043,249.2100067,249.2100067,257226
7/14/2022,11:15:00-04:00,250.1399994,249,250.0700073,250.0700073,321521
7/14/2022,11:20:00-04:00,250.6799927,249.9400024,250.5,250.5,320611
7/14/2022,11:25:00-04:00,250.75,250.3300018,250.6199951,250.6199951,165946
7/14/2022,11:30:00-04:00,250.776001,250.1199951,250.1699982,250.1699982,241023
7/14/2022,11:35:00-04:00,250.6799927,250,250.3699951,250.3699951,285151
7/14/2022,11:40:00-04:00,252.0700073,250.3200073,251.5599976,251.5599976,465243
7/14/2022,11:45:00-04:00,251.6799927,251.2400055,251.2734985,251.2734985,258050
7/14/2022,11:50:00-04:00,251.5498962,251.0599976,251.2200012,251.2200012,209311
7/14/2022,11:55:00-04:00,251.6100006,251.1499939,251.4900055,251.4900055,163539
7/14/2022,12:00:00-04:00,251.7899933,251.2019958,251.6049957,251.6049957,193758
7/14/2022,12:05:00-04:00,251.6499939,251.0700989,251.3468933,251.3468933,133472
7/14/2022,12:10:00-04:00,251.7400055,251.3200073,251.592804,251.592804,165353
7/14/2022,12:15:00-04:00,251.9100037,251.1999969,251.5399933,251.5399933,222105
7/14/2022,12:20:00-04:00,251.8600006,251.1499939,251.1999969,251.1999969,184124
7/14/2022,12:25:00-04:00,251.241394,250.4801025,250.5399933,250.5399933,182917
7/14/2022,12:30:00-04:00,250.9700012,250.5299988,250.8000031,250.8000031,158175
7/14/2022,12:35:00-04:00,251.0386047,250.6900024,250.8699951,250.8699951,132713
7/14/2022,12:40:00-04:00,250.9100037,250.4900055,250.6799927,250.6799927,151512
7/14/2022,12:45:00-04:00,250.8399963,249.9199982,250.0299988,250.0299988,212659
7/14/2022,12:50:00-04:00,250.3883972,249.8699951,250.3200073,250.3200073,157928
7/14/2022,12:55:00-04:00,250.5200043,250.1799927,250.4600067,250.4600067,104874
7/14/2022,13:00:00-04:00,250.5700073,250.1950073,250.3899994,250.3899994,119635
7/14/2022,13:05:00-04:00,250.8699951,250.2100067,250.8401031,250.8401031,136048
7/14/2022,13:10:00-04:00,250.8600006,250.4105988,250.8399963,250.8399963,173706
7/14/2022,13:15:00-04:00,251.5399933,250.6699982,251.3898926,251.3898926,194217
7/14/2022,13:20:00-04:00,251.6799927,251.3800049,251.5800018,251.5800018,139354
7/14/2022,13:25:00-04:00,252.3699951,251.4900055,252.2700043,252.2700043,266222
7/14/2022,13:30:00-04:00,252.3500061,251.8899994,251.9900055,251.9900055,179906
7/14/2022,13:35:00-04:00,252.5800018,251.9517059,252.4600067,252.4600067,185747
7/14/2022,13:40:00-04:00,253.1199951,252.5200043,252.8000946,252.8000946,288266
7/14/2022,13:45:00-04:00,252.8600006,252.4700012,252.7319946,252.7319946,189062
7/14/2022,13:50:00-04:00,253.0399933,252.3800049,252.5599976,252.5599976,236986
7/14/2022,13:55:00-04:00,252.9299927,252.5899963,252.8399963,252.8399963,123961
7/14/2022,14:00:00-04:00,253.0821075,252.7100067,253.0001068,253.0001068,166492
7/14/2022,14:05:00-04:00,253.2700043,252.8200073,253.0200043,253.0200043,197368
7/14/2022,14:10:00-04:00,253.25,252.8800049,253.1300049,253.1300049,125568
7/14/2022,14:15:00-04:00,254.1999969,252.9400024,253.9799957,253.9799957,359500
7/14/2022,14:20:00-04:00,254.4900055,253.9799957,254.2799988,254.2799988,284875
7/14/2022,14:25:00-04:00,254.4700012,254.0099945,254.3200989,254.3200989,230276
7/14/2022,14:30:00-04:00,254.4900055,254.1699982,254.4351959,254.4351959,197804
7/14/2022,14:35:00-04:00,255.0227051,254.3999939,254.8800049,254.8800049,253963
7/14/2022,14:40:00-04:00,255.0500031,254.0800018,254.1398926,254.1398926,315887
7/14/2022,14:45:00-04:00,254.2700043,254.0399933,254.206604,254.206604,186505
7/14/2022,14:50:00-04:00,254.2100067,253.9100037,254.0650024,254.0650024,153190
7/14/2022,14:55:00-04:00,254.6600037,254.0800018,254.4100037,254.4100037,220755
7/14/2022,15:00:00-04:00,254.6900024,254.0599976,254.0800018,254.0800018,223774
7/14/2022,15:05:00-04:00,254.1399994,253.6100006,253.7646027,253.7646027,291214
7/14/2022,15:10:00-04:00,254.2599945,253.6999969,254.1799927,254.1799927,199158
7/14/2022,15:15:00-04:00,254.2899933,253.8300018,254.1900024,254.1900024,218011
7/14/2022,15:20:00-04:00,254.8800049,254.1300049,254.6999969,254.6999969,203999
7/14/2022,15:25:00-04:00,254.9750061,254.5299988,254.9750061,254.9750061,216278
